trip_distance,duration,total_amount,rush_hour
1.98,12.666666666666666,10.8,0
0.91,26.766666666666666,16.299999999999997,1
3.1,15.183333333333334,13.8,0
5.5,18.4,20.3,0
0.97,8.366666666666667,7.8,0
5.5,27.083333333333332,22.3,0
1.1,15.083333333333334,11.3,0
3.8,15.866666666666667,15.8,0
1.41,11.65,9.8,1
2.8,37.2,24.3,1
1.8,15.916666666666666,12.3,0
1.5,12.333333333333334,10.3,1
1.4,10.016666666666667,8.8,0
1.1,6.15,7.8,0
9.71,24.683333333333334,29.8,0
1.4,6.583333333333333,7.8,0
2.1,11.75,11.3,0
1.53,16.0,12.8,1
1.4,5.8,7.8,0
1.61,6.95,8.3,0
0.0,7.55,6.8,0
0.53,4.116666666666666,5.8,0
3.3,32.5,21.3,0
1.2,3.5833333333333335,6.8,0
1.3,9.2,8.8,0
3.3,25.216666666666665,19.8,0
0.7,6.383333333333334,6.8,1
2.29,9.816666666666666,10.8,1
3.6,28.616666666666667,20.8,0
3.2,13.616666666666667,13.3,0
8.77,26.15,29.8,1
2.49,13.083333333333334,11.8,1
2.39,10.333333333333334,11.3,0
9.1,28.35,28.300000000000004,0
2.26,14.116666666666667,12.3,0
1.24,10.3,9.3,0
2.1,16.066666666666666,12.8,0
7.98,19.816666666666666,25.8,0
0.8,7.733333333333333,8.3,0
0.2,2.7,4.3,0
11.32,32.8,34.3,0
0.8,3.95,5.8,1
4.5,28.35,21.8,0
0.74,9.35,8.3,1
4.69,12.683333333333334,15.8,0
2.5,13.266666666666667,12.8,0
3.7,19.566666666666666,17.8,0
2.7,26.083333333333332,17.3,0
1.6,12.833333333333334,10.8,0
0.41,1.55,5.3,1
1.1,11.133333333333333,9.8,1
1.14,9.416666666666666,9.3,0
0.4,3.15,4.8,0
0.6,4.466666666666667,5.8,1
1.3,9.266666666666667,8.8,0
1.3,9.95,8.8,0
2.02,10.433333333333334,10.3,0
7.4,34.38333333333333,29.8,0
1.49,7.183333333333334,8.8,0
3.28,13.466666666666667,13.8,0
14.06,30.916666666666668,42.8,0
1.48,9.366666666666667,9.8,0
2.71,21.35,15.8,0
1.2,12.85,10.8,1
2.7,29.733333333333334,19.3,0
3.41,22.25,16.8,0
2.4,20.033333333333335,14.8,0
1.37,9.866666666666667,9.3,0
7.1,25.933333333333334,26.3,0
1.43,8.833333333333334,8.8,0
1.28,5.25,6.8,0
0.77,7.166666666666667,7.800000000000001,0
3.69,21.916666666666668,17.8,0
1.0,8.633333333333333,8.3,0
2.0,12.783333333333333,11.8,0
1.35,12.183333333333334,9.8,0
3.26,31.183333333333334,21.3,1
7.69,20.55,24.8,0
0.78,4.066666666666666,5.8,0
1.8,8.516666666666667,9.8,0
1.6,9.466666666666667,9.8,0
2.41,9.983333333333333,11.3,0
16.51,35.25,48.3,0
0.94,7.516666666666667,7.3,0
0.5,5.05,6.3,0
2.1,11.266666666666667,11.3,1
0.7,7.166666666666667,6.8,0
2.0,8.2,9.8,0
2.97,15.8,14.3,0
4.4,15.583333333333334,17.3,0
1.54,8.516666666666667,8.799999999999999,0
0.66,4.466666666666667,6.8,1
1.3,8.95,8.3,1
1.3,11.716666666666667,9.3,1
0.38,6.516666666666667,6.3,0
1.62,9.333333333333334,9.3,0
4.9,14.183333333333334,18.3,0
1.2,10.8,9.3,0
1.08,4.916666666666667,6.8,0
5.1,24.85,22.8,0
2.61,12.283333333333333,12.8,1
1.31,6.416666666666667,8.3,1
5.7,21.45,21.3,0
3.18,11.8,13.8,0
0.57,8.366666666666667,6.8,0
1.74,9.65,9.3,0
1.58,5.25,8.3,1
1.18,7.3,8.8,1
0.71,5.0,6.3,0
7.35,39.883333333333326,35.3,0
0.4,7.283333333333333,7.3,0
1.49,10.633333333333333,9.8,0
0.9,4.916666666666667,6.8,0
0.8,4.883333333333334,7.3,1
2.81,14.483333333333333,13.8,1
2.42,12.366666666666667,11.8,0
1.8,22.516666666666666,15.3,0
1.79,7.566666666666666,8.8,1
1.85,10.35,10.3,0
8.3,38.333333333333336,32.3,0
0.58,1.9833333333333334,4.8,1
0.7,3.8666666666666667,5.8,0
1.2,8.666666666666666,9.3,1
1.24,11.133333333333333,9.3,0
1.59,6.433333333333334,7.799999999999999,1
2.45,10.583333333333334,11.3,0
1.83,9.833333333333334,10.3,0
0.0,1.5166666666666666,3.8,0
1.9,6.45,9.3,0
0.71,3.7333333333333334,6.3,1
1.4,15.65,11.8,0
1.58,8.033333333333333,9.8,1
2.6,12.566666666666666,11.8,1
0.91,5.033333333333333,6.3,0
2.18,26.15,17.299999999999997,1
0.9,4.983333333333333,7.3,1
7.73,18.55,25.3,0
1.94,10.0,9.8,0
2.2,9.5,9.8,0
0.6,7.266666666666667,6.8,1
1.03,10.716666666666667,9.8,1
3.44,28.966666666666665,19.8,1
0.5,1.7333333333333334,5.3,0
1.6,32.083333333333336,19.8,0
3.1,16.516666666666666,14.3,0
1.2,19.55,14.3,1
5.2,22.133333333333333,20.3,0
16.1,39.883333333333326,47.8,0
1.31,17.366666666666667,12.3,0
2.62,15.583333333333334,13.8,0
8.58,34.9,32.8,0
0.7,3.35,6.3,0
1.1,4.2,6.3,1
1.0,8.8,9.3,1
0.6,4.25,6.300000000000001,0
0.91,3.45,6.8,1
2.4,22.2,15.3,0
6.4,14.266666666666667,21.3,0
1.1,7.766666666666667,7.800000000000001,0
1.46,10.266666666666667,9.3,1
1.7,11.716666666666667,10.8,0
0.92,6.966666666666667,7.3,0
5.7,24.25,22.8,0
1.06,7.583333333333333,8.8,1
8.0,28.983333333333334,28.300000000000004,0
1.5,9.1,9.3,0
10.03,39.883333333333326,40.3,0
2.43,22.533333333333335,15.8,0
1.3,23.066666666666666,15.3,0
1.83,11.633333333333333,10.8,0
2.4,8.016666666666667,10.8,0
4.27,13.083333333333334,15.3,0
0.74,14.65,10.8,0
4.9,16.916666666666668,19.3,0
0.45,4.35,5.300000000000001,0
1.38,7.416666666666667,7.800000000000001,1
4.2,18.933333333333334,17.3,0
1.92,11.983333333333333,11.8,1
0.9,6.0,6.800000000000001,0
5.39,31.583333333333332,23.8,0
10.95,22.15,32.3,0
1.51,15.733333333333333,11.8,0
0.8,4.366666666666666,6.3,1
1.8,7.3,8.8,0
1.14,8.666666666666666,8.3,0
1.7,7.933333333333334,9.3,0
1.17,12.983333333333333,10.8,0
0.68,5.233333333333333,7.299999999999999,1
4.71,9.5,16.3,0
0.2,2.566666666666667,5.3,1
2.34,15.316666666666666,12.3,0
5.5,31.683333333333334,23.8,0
0.61,3.65,5.3,0
1.3,20.0,13.3,1
0.9,7.3,7.300000000000001,0
2.2,7.733333333333333,9.3,0
3.34,21.95,17.3,0
0.99,13.883333333333333,10.3,0
0.5,3.3833333333333333,5.8,0
4.68,19.4,18.3,0
1.34,6.433333333333334,7.799999999999999,1
9.2,18.7,27.800000000000004,1
1.54,7.316666666666666,8.8,1
0.6,5.516666666666667,6.3,0
1.0,11.716666666666667,9.8,1
0.82,6.1,6.8,0
0.4,3.033333333333333,4.800000000000001,0
0.56,3.183333333333333,5.8,1
4.48,39.883333333333326,26.3,0
4.15,11.3,15.3,0
4.4,15.9,15.300000000000002,1
1.0,4.516666666666667,6.3,0
1.4,11.85,9.8,0
1.51,13.916666666666666,11.3,0
1.7,9.9,9.8,0
4.37,19.25,18.3,0
1.2,4.366666666666666,6.8,1
2.33,26.2,16.8,0
5.55,16.516666666666666,19.8,0
1.8,21.483333333333334,14.8,1
1.39,8.033333333333333,8.8,0
2.56,39.883333333333326,24.8,0
0.59,4.366666666666666,5.8,0
6.0,25.183333333333334,23.8,1
1.26,8.216666666666667,9.3,1
1.34,13.5,10.8,0
3.87,16.65,16.8,1
3.1,19.883333333333333,15.3,0
0.4,3.033333333333333,5.300000000000001,0
1.3,4.866666666666666,7.3,1
1.97,10.233333333333333,9.8,0
0.69,3.0833333333333335,5.3,0
0.7,4.366666666666666,5.8,1
2.17,12.1,11.3,0
1.7,9.266666666666667,9.3,1
2.3,12.366666666666667,12.8,1
1.0,5.033333333333333,6.8,0
0.72,5.416666666666667,7.3,1
1.25,3.533333333333333,6.300000000000001,1
2.0,6.866666666666666,9.3,0
0.9,7.983333333333333,7.3,1
1.13,14.366666666666667,10.8,0
1.38,9.466666666666667,9.3,1
3.5,14.9,15.3,0
1.5,13.683333333333334,10.8,1
0.73,5.216666666666667,6.3,0
1.05,4.866666666666666,6.3,0
1.7,10.0,9.8,0
3.6,27.716666666666665,19.8,0
1.8,19.083333333333332,13.3,0
0.9,3.3833333333333333,5.8,1
0.6,3.0833333333333335,4.8,0
1.1,11.216666666666667,10.3,1
2.42,15.05,13.3,1
2.68,15.483333333333333,13.8,0
1.62,14.833333333333334,11.3,0
1.72,7.666666666666667,9.3,0
1.51,8.116666666666667,8.8,0
0.4,4.883333333333334,5.8,0
0.9,4.733333333333333,7.3,1
1.7,17.366666666666667,12.8,0
1.85,20.666666666666668,14.8,0
1.8,12.05,11.3,1
2.0,15.966666666666667,12.3,0
3.16,13.883333333333333,13.3,1
0.9,8.633333333333333,7.8,0
1.07,15.35,12.3,1
0.9,7.7,7.3,0
1.29,12.783333333333333,10.3,0
0.55,5.716666666666667,6.8,0
0.83,8.9,7.799999999999999,0
1.98,7.533333333333333,9.3,1
1.11,10.233333333333333,9.3,0
8.86,29.45,30.8,0
2.5,21.2,15.3,0
0.91,15.45,11.8,1
2.1,11.35,10.8,0
1.33,8.516666666666667,9.3,1
1.0,5.45,6.8,0
1.75,21.566666666666666,14.3,0
1.14,4.283333333333333,6.3,0
5.0,29.966666666666665,23.3,1
1.2,6.383333333333334,7.3,0
0.1,4.016666666666667,5.3,0
1.0,4.083333333333333,7.3,1
26.86,39.883333333333326,75.8,0
1.62,9.816666666666666,9.8,0
3.6,12.933333333333334,14.3,0
1.08,5.9,6.8,1
2.4,12.216666666666667,11.8,1
2.7,20.933333333333334,16.299999999999997,1
1.32,15.25,11.8,1
3.3,13.366666666666667,13.8,0
1.5,4.75,7.8,0
2.63,21.283333333333335,15.3,1
0.67,5.266666666666667,6.3,0
0.99,13.966666666666667,11.3,0
0.8,3.0,5.8,0
3.92,20.333333333333332,18.3,0
2.0,15.683333333333334,12.3,0
2.27,22.666666666666668,15.8,0
4.87,24.0,20.3,0
0.38,2.6333333333333333,5.3,0
0.31,8.433333333333334,7.3,0
1.18,10.4,8.8,0
0.78,4.383333333333334,5.8,0
0.4,6.883333333333334,6.8,0
1.16,9.633333333333333,8.3,0
0.5,3.4166666666666665,5.8,0
4.4,21.883333333333333,19.3,0
2.3,18.383333333333333,15.3,1
1.7,25.45,16.3,0
9.8,30.016666666666666,31.300000000000004,0
7.9,14.033333333333333,24.3,0
5.5,16.65,19.8,0
1.0,9.733333333333333,8.299999999999999,0
0.73,6.283333333333333,7.799999999999999,1
1.07,5.733333333333333,7.300000000000001,0
0.0,0.0,10.8,0
1.91,10.816666666666666,10.8,1
3.64,13.65,14.8,0
2.34,14.2,13.3,1
0.6,5.916666666666667,6.3,0
1.07,10.333333333333334,8.8,0
0.87,5.166666666666667,6.8,0
11.5,31.133333333333333,37.3,0
1.14,7.566666666666666,7.799999999999999,0
1.0,6.716666666666667,8.299999999999999,1
1.13,15.7,11.3,1
1.08,4.15,6.300000000000001,0
1.01,5.866666666666666,7.3,0
1.8,9.133333333333333,9.8,0
2.0,13.866666666666667,11.3,0
2.03,15.983333333333333,9.8,0
2.3,7.533333333333333,10.3,1
2.0,7.683333333333334,9.8,0
1.12,18.716666666666665,12.8,0
1.3,6.3,7.8,0
1.12,9.483333333333333,8.8,1
2.69,18.016666666666666,15.3,0
1.3,8.483333333333333,8.8,0
1.1,8.516666666666667,8.8,1
1.15,23.066666666666666,15.8,1
0.4,3.25,5.3,0
3.04,24.6,17.3,0
2.42,14.05,11.8,0
0.7,2.8666666666666667,5.3,0
2.4,18.6,14.3,0
1.06,7.983333333333333,7.8,0
0.7,5.383333333333334,6.800000000000001,0
1.3,6.716666666666667,8.3,0
0.74,2.0,5.3,0
0.8,6.916666666666667,6.800000000000001,1
1.3,7.8,8.3,0
1.58,10.616666666666667,10.3,0
1.1,8.383333333333333,8.3,0
1.7,9.9,9.8,0
1.47,10.05,9.3,0
3.5,15.366666666666667,15.3,0
3.6,13.616666666666667,15.3,0
1.3,10.933333333333334,9.8,0
11.2,18.15,32.800000000000004,0
2.8,10.166666666666666,11.8,0
0.2,2.533333333333333,4.8,0
10.95,26.466666666666665,34.3,1
8.1,28.033333333333335,28.300000000000004,0
5.21,38.65,25.8,0
0.7,7.283333333333333,7.300000000000001,0
0.43,4.75,5.8,0
1.4,10.95,10.3,1
3.7,13.9,14.8,0
0.8,7.083333333333333,6.8,0
0.43,1.5333333333333334,4.8,1
0.91,6.9,8.3,1
1.4,6.65,8.3,0
0.48,2.65,5.3,0
1.51,10.616666666666667,9.3,0
16.38,39.883333333333326,52.3,0
0.46,3.2333333333333334,4.8,0
0.53,2.95,5.300000000000001,0
1.34,11.75,9.8,0
3.4,23.283333333333335,18.3,1
1.6,18.266666666666666,13.3,0
0.87,11.85,10.3,1
0.76,3.75,6.3,0
5.02,34.43333333333333,23.8,1
2.72,13.033333333333333,12.8,0
1.1,8.433333333333334,7.8,0
1.39,10.966666666666667,10.3,0
0.67,5.066666666666666,6.3,0
1.02,3.85,6.3,0
0.64,5.066666666666666,6.8,1
0.8,5.483333333333333,7.300000000000001,1
1.7,14.35,11.3,0
0.6,16.733333333333334,12.3,0
1.71,11.55,10.8,1
0.6,1.3166666666666667,4.8,0
0.9,4.3,6.3,0
0.8,4.25,5.8,0
1.32,7.15,8.3,0
5.0,34.11666666666667,24.8,0
1.24,18.3,12.8,0
1.66,8.433333333333334,9.3,0
9.9,18.583333333333332,29.8,0
0.76,4.966666666666667,6.8,0
2.16,21.533333333333335,15.3,0
0.48,2.8833333333333333,5.8,1
2.11,19.466666666666665,14.3,1
2.17,15.083333333333334,12.3,1
1.46,11.85,9.8,0
2.2,11.683333333333334,11.8,1
0.6,6.066666666666666,6.3,0
0.64,3.95,5.3,0
6.1,24.216666666666665,23.8,0
1.39,8.983333333333333,9.8,1
1.5,14.283333333333333,11.8,1
1.9,26.8,17.3,1
1.18,8.05,7.799999999999999,1
1.36,7.483333333333333,7.8,0
2.26,9.966666666666667,10.8,0
3.4,10.733333333333333,13.8,0
1.58,10.633333333333333,10.3,0
0.99,5.283333333333333,7.3,0
0.54,6.133333333333334,6.3,0
1.57,7.166666666666667,8.3,0
2.2,9.033333333333333,10.3,0
0.53,4.95,5.8,0
1.52,17.183333333333334,12.3,1
1.75,13.366666666666667,11.8,1
4.4,24.5,19.8,0
2.7,11.483333333333333,12.8,0
1.22,3.2,6.8,0
0.8,7.183333333333334,7.8,1
5.67,17.016666666666666,20.3,1
4.0,28.316666666666666,22.3,0
1.6,16.3,12.8,0
1.95,14.6,11.8,0
1.58,6.0,8.3,0
1.0,7.883333333333334,7.799999999999999,0
1.52,13.283333333333333,11.3,1
2.7,17.433333333333334,15.3,1
1.1,6.383333333333334,7.800000000000001,0
1.3,6.633333333333334,7.8,0
3.92,13.15,15.8,0
1.3,7.333333333333333,8.8,0
3.1,7.95,11.8,0
0.73,5.05,6.3,0
1.5,8.066666666666666,8.8,0
1.97,13.633333333333333,11.8,0
1.0,5.266666666666667,6.3,1
0.8,6.7,6.800000000000001,0
1.61,15.883333333333333,11.8,0
1.06,4.75,7.300000000000001,1
1.56,8.6,8.8,0
1.78,8.8,9.8,0
4.4,20.366666666666667,18.3,1
0.43,10.6,8.3,0
0.9,7.45,7.300000000000001,0
1.58,11.15,9.8,1
1.24,24.3,16.8,1
0.55,5.65,6.3,0
6.12,30.05,25.8,1
3.0,29.866666666666667,19.8,0
1.42,13.183333333333334,10.3,0
0.9,7.466666666666667,7.3,1
0.3,3.15,4.8,0
0.5,3.05,5.3,0
0.43,1.2,4.3,1
1.5,7.283333333333333,8.8,0
1.2,6.516666666666667,8.3,1
6.0,19.95,21.3,0
6.23,28.466666666666665,23.8,0
9.1,39.36666666666667,32.300000000000004,1
1.0,7.616666666666666,7.3,0
0.2,1.4666666666666666,4.3,0
1.52,8.25,8.8,1
1.5,8.333333333333334,8.3,0
2.43,9.15,10.8,0
3.65,25.2,19.3,0
2.9,19.183333333333334,14.8,0
10.9,20.433333333333334,32.3,0
4.1,14.95,15.8,1
2.46,9.283333333333333,11.3,0
0.3,2.8666666666666667,5.3,0
1.9,11.816666666666666,10.3,0
1.2,11.866666666666667,10.3,0
15.62,34.15,45.3,0
1.6,15.466666666666667,11.8,0
1.1,13.033333333333333,10.3,0
9.4,22.55,29.800000000000004,0
3.82,27.116666666666667,20.3,1
1.53,10.933333333333334,10.3,0
0.8,5.783333333333333,6.3,0
0.96,15.6,11.8,1
2.6,25.633333333333333,17.3,0
3.26,23.7,18.8,1
0.3,1.9,4.3,0
0.31,2.0,4.3,1
15.6,27.3,43.8,0
1.64,7.8,9.8,1
3.2,15.55,14.8,0
1.02,6.716666666666667,7.3,0
1.4,7.466666666666667,7.8,0
1.28,6.333333333333333,7.3,1
1.04,6.183333333333334,6.8,0
3.52,22.2,16.8,0
7.97,30.55,29.3,1
2.66,18.25,15.8,1
3.4,15.8,14.3,1
10.12,29.116666666666667,32.300000000000004,0
6.1,15.516666666666667,20.3,0
1.6,6.4,8.8,0
1.0,11.916666666666666,9.8,0
0.7,7.533333333333333,7.8,0
8.5,36.11666666666667,31.8,0
1.38,7.233333333333333,8.3,0
1.11,8.1,7.8,1
1.6,19.383333333333333,13.8,0
4.2,39.883333333333326,25.8,0
1.91,18.75,13.8,1
5.45,33.4,22.8,0
2.66,9.566666666666666,10.8,1
1.5,14.266666666666667,10.8,0
1.67,14.85,12.3,1
1.11,9.4,8.3,0
1.41,14.033333333333333,10.8,0
1.98,14.633333333333333,12.8,1
1.3,9.016666666666667,8.8,0
1.1,5.383333333333334,7.300000000000001,0
1.06,11.083333333333334,9.3,1
1.43,9.333333333333334,8.8,0
0.9,4.716666666666667,6.300000000000001,0
1.49,5.3,7.8,0
4.42,18.283333333333335,17.8,1
1.78,17.733333333333334,12.8,0
1.62,16.0,11.8,0
2.17,12.566666666666666,12.3,1
2.1,9.066666666666666,10.3,1
1.07,15.0,10.8,0
2.1,27.65,17.8,0
1.0,12.183333333333334,10.3,1
7.06,39.883333333333326,0.0,1
3.1,19.866666666666667,15.8,0
1.2,8.95,8.3,0
0.8,12.066666666666666,9.3,1
1.42,5.633333333333334,7.3,0
1.1,8.016666666666667,8.8,1
1.06,5.466666666666667,7.300000000000001,0
1.4,10.766666666666667,9.3,1
4.3,26.8,20.3,1
2.7,21.266666666666666,16.3,1
1.1,7.766666666666667,8.299999999999999,0
5.78,22.683333333333334,22.3,1
2.79,22.166666666666668,17.3,1
2.72,9.583333333333334,11.8,0
1.2,9.416666666666666,8.8,0
2.27,13.233333333333333,11.8,1
2.0,9.683333333333334,9.8,0
3.0,16.966666666666665,15.3,0
10.72,27.95,32.800000000000004,0
3.9,9.866666666666667,14.3,0
1.24,5.8,7.8,0
1.9,6.983333333333333,9.3,0
1.14,5.216666666666667,7.3,0
2.6,14.733333333333333,12.8,0
0.52,2.533333333333333,4.8,0
1.0,4.55,6.3,0
1.32,10.133333333333333,9.8,1
1.0,11.633333333333333,9.3,0
0.93,8.783333333333333,8.8,1
1.25,6.766666666666667,7.3,1
14.45,39.883333333333326,47.3,1
1.1,17.5,12.3,0
0.73,4.166666666666667,5.8,1
0.8,6.066666666666666,6.8,0
3.06,10.85,12.3,0
0.7,8.35,7.800000000000001,0
1.9,6.083333333333333,8.8,0
0.8,6.766666666666667,7.8,1
1.1,9.316666666666666,9.3,1
0.9,9.433333333333334,9.3,1
0.8,5.5,7.300000000000001,0
1.0,4.866666666666666,6.3,0
0.5,5.333333333333333,6.800000000000001,0
3.9,14.8,14.8,0
1.7,11.333333333333334,10.3,1
1.4,8.75,8.3,0
2.7,15.766666666666667,14.3,0
6.5,18.216666666666665,22.3,0
1.3,9.4,8.8,0
1.0,5.116666666666666,6.800000000000001,1
2.82,11.933333333333334,12.3,0
0.99,6.95,8.3,1
0.6,3.45,5.3,0
0.93,9.5,8.3,1
2.03,5.75,8.8,0
1.0,6.366666666666666,8.3,1
6.2,39.18333333333333,27.8,0
5.2,39.883333333333326,32.8,1
2.25,9.916666666666666,11.3,0
11.5,39.883333333333326,58.3,0
3.2,10.866666666666667,13.3,0
4.8,27.05,21.8,1
4.2,19.8,17.8,0
1.09,14.416666666666666,10.8,1
1.17,9.283333333333333,8.8,0
0.61,11.2,9.3,0
0.3,1.55,4.3,0
0.5,1.5,5.3,1
3.33,27.716666666666665,20.3,1
0.7,6.6,6.8,1
2.43,17.15,12.8,0
4.04,17.883333333333333,16.8,0
2.3,39.883333333333326,24.3,0
0.7,3.216666666666667,5.8,0
2.34,16.016666666666666,13.8,1
0.6,6.766666666666667,7.8,1
10.63,28.2,34.3,0
4.35,10.35,15.3,0
4.08,17.516666666666666,16.8,1
2.45,13.016666666666667,13.3,1
2.62,11.116666666666667,11.8,0
1.27,11.666666666666666,10.8,1
1.8,10.816666666666666,10.8,0
0.4,2.8833333333333333,4.8,0
2.11,9.4,10.3,0
4.47,28.583333333333332,21.3,0
0.58,3.566666666666667,5.3,1
0.4,2.7666666666666666,5.8,1
3.0,12.533333333333333,12.8,0
7.52,39.883333333333326,48.8,0
0.4,2.433333333333333,5.800000000000001,1
2.09,14.466666666666667,12.3,0
2.71,27.65,19.3,1
2.07,6.9,8.799999999999999,0
2.27,14.45,12.8,1
0.5,2.8666666666666667,5.8,1
0.69,3.75,6.3,0
1.7,14.116666666666667,11.3,0
1.5,10.45,9.3,1
0.9,7.416666666666667,7.300000000000001,0
2.7,9.166666666666666,11.8,0
1.6,11.066666666666666,9.8,1
2.5,17.666666666666668,14.3,0
3.15,19.2,15.3,0
0.9,9.133333333333333,7.8,0
1.9,9.216666666666667,10.3,0
2.7,18.65,15.3,0
0.67,10.566666666666666,8.3,0
0.7,3.1,5.3,0
1.6,5.083333333333333,7.3,0
1.5,8.4,8.8,0
0.8,5.316666666666666,6.3,1
11.07,35.016666666666666,37.3,0
1.2,5.166666666666667,7.3,0
1.3,6.433333333333334,8.299999999999999,0
0.76,3.25,5.8,0
2.26,15.75,13.3,1
4.15,21.883333333333333,17.299999999999997,0
12.4,39.883333333333326,39.3,0
1.43,11.383333333333333,9.8,0
0.86,7.633333333333334,7.3,0
1.4,8.766666666666667,9.8,1
0.87,3.15,6.300000000000001,1
2.03,6.8,9.3,0
4.56,34.766666666666666,23.8,1
1.09,6.666666666666667,8.3,1
1.3,5.666666666666667,7.800000000000001,0
0.9,7.95,7.799999999999999,1
1.8,13.1,10.8,1
0.9,4.316666666666666,6.8,0
4.1,36.06666666666667,24.3,1
2.3,12.25,12.8,1
9.2,30.25,31.8,0
11.5,29.133333333333333,36.3,1
0.02,16.366666666666667,12.3,1
1.8,10.3,10.3,0
2.4,20.333333333333332,14.3,0
2.7,22.033333333333335,16.299999999999997,0
9.47,22.583333333333332,29.800000000000004,0
3.6,17.5,16.799999999999997,0
1.1,13.216666666666667,10.3,0
0.4,4.7,6.800000000000001,1
5.85,11.7,18.8,0
1.11,7.133333333333334,7.300000000000001,1
1.84,23.133333333333333,15.8,0
0.5,4.533333333333333,5.3,0
0.3,1.05,3.8,1
2.1,14.65,12.8,1
5.57,13.616666666666667,18.8,0
2.16,22.883333333333333,16.8,1
11.37,22.65,32.800000000000004,0
2.55,26.8,18.3,0
0.68,7.6,7.8,0
1.09,12.166666666666666,9.3,0
0.9,3.95,6.800000000000001,1
1.96,15.283333333333333,11.8,0
0.99,6.75,6.8,0
7.83,35.666666666666664,29.8,0
6.75,16.716666666666665,21.8,0
1.3,13.816666666666666,11.3,1
3.4,11.05,13.8,0
1.36,6.033333333333333,7.300000000000001,0
9.34,24.0,30.3,1
2.94,13.266666666666667,13.8,0
1.58,8.083333333333334,9.3,0
1.4,17.933333333333334,13.3,0
1.52,4.7,8.3,1
0.71,1.0166666666666666,4.8,0
1.6,8.866666666666667,8.8,0
3.4,15.966666666666667,15.8,0
0.67,8.466666666666667,7.3,0
1.9,15.533333333333333,12.3,1
1.5,7.516666666666667,8.8,0
0.9,7.766666666666667,7.8,0
1.9,10.1,10.8,1
0.59,2.5166666666666666,4.8,1
0.8,12.966666666666667,9.8,0
2.27,26.65,17.3,0
0.6,11.766666666666667,9.3,0
2.3,12.883333333333333,11.8,0
5.6,21.55,20.8,1
5.04,26.0,21.8,0
1.4,19.05,13.3,0
1.5,5.233333333333333,8.8,1
0.9,13.466666666666667,9.8,0
1.48,12.216666666666667,10.8,0
1.21,4.9,6.8,1
1.2,7.983333333333333,7.8,0
0.83,1.7666666666666666,5.8,0
1.6,7.966666666666667,8.3,1
1.84,21.05,15.8,1
11.5,39.883333333333326,43.3,0
10.56,39.61666666666667,37.3,0
1.26,39.883333333333326,10.8,1
3.6,19.616666666666667,16.8,0
1.18,6.366666666666666,7.3,1
0.51,4.733333333333333,6.8,1
7.17,39.883333333333326,33.3,0
12.76,28.35,39.3,0
0.7,2.3,5.3,1
2.4,30.5,19.3,0
3.07,9.266666666666667,12.8,0
2.37,14.083333333333334,11.8,0
10.01,25.016666666666666,31.8,0
2.99,16.033333333333335,15.750000000000002,1
1.32,8.85,8.8,0
1.95,11.833333333333334,10.8,0
10.0,22.933333333333334,31.3,0
1.22,12.9,10.3,0
0.71,3.283333333333333,5.8,0
4.09,15.966666666666667,15.8,0
1.2,8.666666666666666,9.3,1
1.33,6.366666666666666,7.3,0
6.1,28.466666666666665,23.8,0
2.55,18.55,14.8,0
1.42,12.85,10.8,1
0.08,2.183333333333333,4.3,0
6.99,31.516666666666666,27.3,0
4.12,39.883333333333326,26.3,0
0.47,2.283333333333333,4.8,0
2.3,9.633333333333333,10.3,0
2.6,10.916666666666666,12.3,0
2.0,8.0,9.8,1
1.36,11.85,9.8,0
1.05,6.716666666666667,7.3,0
5.24,23.4,20.8,0
1.33,7.366666666666666,7.8,0
0.7,1.4833333333333334,5.3,0
2.18,18.2,14.3,1
0.9,5.683333333333334,6.8,0
2.5,19.166666666666668,14.3,0
1.3,7.566666666666666,8.3,0
1.38,5.833333333333333,7.799999999999999,0
0.8,9.983333333333333,8.299999999999999,0
1.88,19.983333333333334,14.3,1
0.4,2.35,4.8,0
1.1,5.233333333333333,7.8,1
2.79,13.333333333333334,12.8,1
1.38,6.733333333333333,8.3,0
2.6,13.15,13.3,0
1.4,9.616666666666667,8.8,1
2.6,17.15,14.3,0
1.74,9.716666666666667,9.3,0
3.43,18.966666666666665,15.8,0
1.0,7.883333333333334,7.8,0
2.2,12.45,11.8,0
11.15,28.416666666666668,35.300000000000004,0
0.72,5.883333333333334,6.3,0
2.05,9.0,9.8,0
1.26,18.533333333333335,13.3,1
4.28,23.633333333333333,19.3,0
1.2,8.833333333333334,8.8,0
2.6,22.983333333333334,15.8,0
0.85,4.8,6.3,1
1.9,15.266666666666667,12.3,0
1.37,9.033333333333333,8.799999999999999,0
14.43,29.75,43.8,1
2.15,13.983333333333333,11.8,1
13.5,20.116666666666667,38.3,0
2.7,15.766666666666667,13.3,1
0.4,2.4,4.8,1
0.51,2.3,4.800000000000001,0
1.6,10.883333333333333,9.3,0
3.68,13.866666666666667,14.8,0
2.3,12.15,12.8,1
1.46,12.233333333333333,10.8,1
0.6,3.6333333333333333,5.3,0
1.93,7.966666666666667,9.8,0
0.7,2.1166666666666667,4.8,1
1.5,7.2,8.3,1
0.93,7.783333333333333,7.3,1
4.8,21.216666666666665,19.8,0
2.4,15.85,13.3,0
0.8,8.133333333333333,7.3,0
12.47,39.883333333333326,44.3,0
1.67,8.9,9.8,0
0.21,1.3,4.3,0
10.17,30.45,30.300000000000004,0
